Row ID;Order ID;Order Month;Order Year;Order Date;Ship Date;Sales Catogory;Costumer  Order Count;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales
6370;CA-2017-105025;Nov;2017;28-Nov-17;2017/12/02;Low;1;Standard Class;SK-19997;Sally Knutson;Consumer;United States;Fairfield;Connecticut;-117756,488;East;OFF-BI-10001897;Office Supplies;Binders;Avery Poly Binder Pockets;7,23
6371;CA-2015-123267;Aug;2015;26-Aug-15;2015/08/30;Medium;1;Standard Class;FM-14297;Frank Merwin;Home Office;United States;Los Angeles;California;-117784,5052;West;TEC-AC-10002330;Technology;Accessories;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;176,15
6372;CA-2017-157000;Jul;2017;16-Jul-17;2017/07/22;Low;1;Standard Class;AM-10360;Alice McCarthy;Corporate;United States;Grand Prairie;Texas;-117812,5224;Central;OFF-ST-10001335;Office Supplies;Storage;Personal Filing Tote with Lid, Black/Gray;37,231
6373;CA-2017-157000;Jul;2017;16-Jul-17;2017/07/22;Low;1;Standard Class;AM-10360;Alice McCarthy;Corporate;United States;Grand Prairie;Texas;-117840,5396;Central;OFF-PA-10001957;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;20,023
6374;CA-2016-102281;Oct;2016;12-Oct-16;2016/10/14;High;1;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;-117868,5569;East;FUR-BO-10002620;Furniture;Bookcases;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;899,143
6375;CA-2016-102281;Oct;2016;12-Oct-16;2016/10/14;Low;1;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;-117896,5741;East;TEC-PH-10001559;Technology;Phones;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;71,83
6376;CA-2016-102281;Oct;2016;12-Oct-16;2016/10/14;Low;1;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;-117924,5913;East;OFF-PA-10000068;Office Supplies;Paper;Xerox 212;51,91
6377;CA-2016-102281;Oct;2016;12-Oct-16;2016/10/14;High;1;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;-117952,6086;East;FUR-BO-10002552;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;626,359
6378;CA-2016-102281;Oct;2016;12-Oct-16;2016/10/14;Low;1;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;-117980,6258;East;OFF-AR-10003521;Office Supplies;Art;4016 Highlighters by Sanford;19,16
6379;CA-2016-131457;Oct;2016;31-Oct-16;2016/11/06;Low;1;Standard Class;MZ-17522;Mary Zewe;Corporate;United States;Redlands;California;-118008,643;West;OFF-EN-10001516;Office Supplies;Envelopes;Poly String Tie Envelopes;14,35
6380;CA-2015-140004;Mar;2015;21-Mar-15;2015/03/25;Low;1;Standard Class;CB-12025;Cassandra Brandow;Consumer;United States;Hamilton;Ohio;-118036,6603;East;OFF-AR-9995473;Office Supplies;Art;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;7,415
6381;CA-2015-140004;Mar;2015;21-Mar-15;2015/03/25;Low;1;Standard Class;CB-12025;Cassandra Brandow;Consumer;United States;Hamilton;Ohio;-118064,6775;East;OFF-AR-9994815;Office Supplies;Art;Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;6,055
6382;CA-2018-107727;Nov;2018;06-Nov-18;2018/11/13;Low;1;Standard Class;VM-21692;Valerie Mitchum;Home Office;United States;Westfield;New Jersey;-118092,6947;East;OFF-ST-10001421;Office Supplies;Storage;Decoflex Hanging Personal Folder File;46,33
6383;US-2018-124303;Jul;2018;06-Jul-18;2018/07/13;Low;1;Standard Class;FH-14365;Fred Hopkins;Corporate;United States;Philadelphia;Pennsylvania;-118120,7119;East;OFF-BI-10000350;Office Supplies;Binders;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";2,953
6384;US-2018-124303;Jul;2018;06-Jul-18;2018/07/13;Low;1;Standard Class;FH-14365;Fred Hopkins;Corporate;United States;Philadelphia;Pennsylvania;-118148,7292;East;OFF-PA-10001587;Office Supplies;Paper;Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page;16,063
6385;CA-2018-105081;Jun;2018;24-Jun-18;2018/06/29;Low;1;Standard Class;MB-17312;Maria Bertelson;Consumer;United States;Akron;Ohio;-118176,7464;East;OFF-PA-10001504;Office Supplies;Paper;Southworth 25% Cotton Linen-Finish Paper & Envelopes;21,751
6386;CA-2015-133690;Aug;2015;03-Aug-15;2015/08/05;Medium;1;First Class;BS-11755;Bruce Stewart;Consumer;United States;Denver;Colorado;-118204,7636;West;FUR-TA-10004296;Furniture;Tables;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;218,82
6387;CA-2015-133690;Aug;2015;03-Aug-15;2015/08/05;Low;1;First Class;BS-11755;Bruce Stewart;Consumer;United States;Denver;Colorado;-118232,7809;West;OFF-AP-9997952;Office Supplies;Appliances;Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;2,13
6388;US-2018-116708;Dec;2018;17-Dec-18;2018/12/21;Low;1;Second Class;LC-17147;Logan Currie;Consumer;United States;Dallas;Texas;-118260,7981;Central;OFF-AP-9997547;Office Supplies;Appliances;Eureka Sanitaire  Commercial Upright;66,291
6389;CA-2018-126382;Jun;2018;03-Jun-18;2018/06/07;Low;1;Standard Class;HK-14897;Heather Kirkland;Corporate;United States;Franklin;Tennessee;-118288,8153;South;FUR-FU-10002967;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Burgundy;35,175
6390;CA-2018-108329;Dec;2018;09-Dec-18;2018/12/14;Medium;1;Standard Class;LE-16817;Laurel Elliston;Consumer;United States;Whittier;California;-118316,8326;West;TEC-PH-10001925;Technology;Phones;Nortel Business Series Terminal T7208 Digital phone;444,775
6391;CA-2018-135860;Dec;2018;01-Dec-18;2018/12/07;Low;1;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Saginaw;Michigan;-118344,8498;Central;OFF-ST-10000649;Office Supplies;Storage;Tennsco Lockers, Gray;83,99
6392;CA-2018-135860;Dec;2018;01-Dec-18;2018/12/07;Medium;1;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Saginaw;Michigan;-118372,867;Central;TEC-PH-10001707;Technology;Phones;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;131,105
6393;CA-2018-135860;Dec;2018;01-Dec-18;2018/12/07;Low;1;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Saginaw;Michigan;-118400,8842;Central;OFF-BI-10003281;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;15,99
6394;CA-2018-135860;Dec;2018;01-Dec-18;2018/12/07;Low;1;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Saginaw;Michigan;-118428,9015;Central;OFF-FA-10000141;Office Supplies;Fasteners;Advantus Push Pins, Aluminum Head;52,36
6395;CA-2018-135860;Dec;2018;01-Dec-18;2018/12/07;Low;1;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Saginaw;Michigan;-118456,9187;Central;OFF-ST-10001529;Office Supplies;Storage;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;91,106
6396;CA-2016-101007;Feb;2016;09-Feb-16;2016/02/13;Low;1;Second Class;MS-17987;Michael Stewart;Corporate;United States;Dallas;Texas;-118484,9359;Central;TEC-AC-10001273;Technology;Accessories;Memorex Micro Travel Drive 8 GB;20,15
6397;CA-2016-146262;Jan;2016;02-Jan-16;2016/01/09;Low;1;Standard Class;VW-21775;Victoria Wilson;Corporate;United States;Medina;Ohio;-118512,9532;East;OFF-LA-10004551;Office Supplies;Labels;Avery 512;23,75
6398;CA-2016-146262;Jan;2016;02-Jan-16;2016/01/09;Medium;1;Standard Class;VW-21775;Victoria Wilson;Corporate;United States;Medina;Ohio;-118540,9704;East;FUR-BO-10004702;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;452,52
6399;CA-2016-146262;Jan;2016;02-Jan-16;2016/01/09;Low;1;Standard Class;VW-21775;Victoria Wilson;Corporate;United States;Medina;Ohio;-118568,9876;East;TEC-PH-10002851;Technology;Phones;Speck Products Candyshell Flip Case;62,989
6400;CA-2016-146262;Jan;2016;02-Jan-16;2016/01/09;High;1;Standard Class;VW-21775;Victoria Wilson;Corporate;United States;Medina;Ohio;-118597,0049;East;TEC-MA-10000871;Technology;Machines;Cisco 9971 IP Video Phone Charcoal;1195
6401;CA-2016-146262;Jan;2016;02-Jan-16;2016/01/09;Low;1;Standard Class;VW-21775;Victoria Wilson;Corporate;United States;Medina;Ohio;-118625,0221;East;TEC-AC-10000116;Technology;Accessories;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;89,591
6402;CA-2017-130162;Oct;2017;28-Oct-17;2017/11/01;Low;1;Standard Class;JH-15910;Jonathan Howell;Consumer;United States;Los Angeles;California;-118653,0393;West;OFF-ST-10001335;Office Supplies;Storage;Personal Filing Tote with Lid, Black/Gray;93,13
6403;CA-2017-130162;Oct;2017;28-Oct-17;2017/11/01;Medium;1;Standard Class;JH-15910;Jonathan Howell;Consumer;United States;Los Angeles;California;-118681,0565;West;TEC-PH-10002570;Technology;Phones;Adtran 1202752G8;302,383
6404;CA-2016-169397;Dec;2016;24-Dec-16;2016/12/27;Low;1;First Class;JB-15925;Joni Blumstein;Consumer;United States;Dublin;Ohio;-118709,0738;East;OFF-FA-10000592;Office Supplies;Fasteners;OIC Bulk Pack Metal Binder Clips;5,591
6405;CA-2016-169397;Dec;2016;24-Dec-16;2016/12/27;Low;1;First Class;JB-15925;Joni Blumstein;Consumer;United States;Dublin;Ohio;-118737,091;East;OFF-PA-10004007;Office Supplies;Paper;While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle;22,711
6406;CA-2016-169397;Dec;2016;24-Dec-16;2016/12/27;Low;1;First Class;JB-15925;Joni Blumstein;Consumer;United States;Dublin;Ohio;-118765,1082;East;OFF-BI-10002859;Office Supplies;Binders;Ibico Standard Transparent Covers;19,783
6407;CA-2016-169397;Dec;2016;24-Dec-16;2016/12/27;Low;1;First Class;JB-15925;Joni Blumstein;Consumer;United States;Dublin;Ohio;-118793,1255;East;FUR-FU-10000094;Furniture;Furnishings;"Executive Impressions 14"" Two-Color Numerals Wall Clock";72,711
6408;CA-2016-169397;Dec;2016;24-Dec-16;2016/12/27;Medium;1;First Class;JB-15925;Joni Blumstein;Consumer;United States;Dublin;Ohio;-118821,1427;East;TEC-MA-10001155;Technology;Machines;Swingline SM12-08 MicroCut Jam Free Shredder;479,995
6409;CA-2016-169397;Dec;2016;24-Dec-16;2016/12/27;Low;1;First Class;JB-15925;Joni Blumstein;Consumer;United States;Dublin;Ohio;-118849,1599;East;OFF-AR-9988910;Office Supplies;Art;Stanley Bostitch Contemporary Electric Pencil Sharpeners;27,175
6410;CA-2016-163055;Aug;2016;09-Aug-16;2016/08/16;Low;1;Standard Class;DS-13180;David Smith;Corporate;United States;Detroit;Michigan;-118877,1772;Central;OFF-AR-9987978;Office Supplies;Art;Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow;2,9
6411;CA-2016-163055;Aug;2016;09-Aug-16;2016/08/16;High;1;Standard Class;DS-13180;David Smith;Corporate;United States;Detroit;Michigan;-118905,1944;Central;FUR-TA-10003755;Furniture;Tables;Bevis 36 x 72 Conference Tables;622,52
6412;CA-2016-163055;Aug;2016;09-Aug-16;2016/08/16;Low;1;Standard Class;DS-13180;David Smith;Corporate;United States;Detroit;Michigan;-118933,2116;Central;OFF-ST-10002492;Office Supplies;Storage;Rogers Deluxe File Chest;21,105
6413;US-2016-145436;Feb;2016;28-Feb-16;2016/03/04;Medium;1;Standard Class;VD-21670;Valerie Dominguez;Consumer;United States;Columbia;Tennessee;-118961,2288;South;FUR-CH-9999498;Furniture;Chairs;Global Low Back Tilter Chair;161,575
6414;US-2016-145436;Feb;2016;28-Feb-16;2016/03/04;Medium;1;Standard Class;VD-21670;Valerie Dominguez;Consumer;United States;Columbia;Tennessee;-118989,2461;South;FUR-CH-9999115;Furniture;Chairs;Global Push Button Manager's Chair, Indigo;389,703
6415;US-2015-156223;Sep;2015;13-Sep-15;2015/09/17;Low;1;Standard Class;EA-14042;Erin Ashbrook;Corporate;United States;Charlotte;North Carolina;-119017,2633;South;OFF-BI-10001686;Office Supplies;Binders;GBC Instant Index System for Binding Systems;18,655
6416;US-2018-100930;Apr;2018;07-Apr-18;2018/04/12;Medium;1;Standard Class;CS-12400;Christopher Schild;Home Office;United States;Tampa;Florida;-119045,2805;South;FUR-TA-10026457;Furniture;Tables;Bush Advantage Collection Round Conference Table;233,93
6417;US-2018-100930;Apr;2018;07-Apr-18;2018/04/12;High;1;Standard Class;CS-12400;Christopher Schild;Home Office;United States;Tampa;Florida;-119073,2978;South;FUR-TA-10028225;Furniture;Tables;Bretford Rectangular Conference Table Tops;620,6152
6418;US-2018-100930;Apr;2018;07-Apr-18;2018/04/12;Low;1;Standard Class;CS-12400;Christopher Schild;Home Office;United States;Tampa;Florida;-119101,315;South;OFF-BI-10001686;Office Supplies;Binders;GBC Instant Index System for Binding Systems;5,335
6419;US-2018-100930;Apr;2018;07-Apr-18;2018/04/12;Medium;1;Standard Class;CS-12400;Christopher Schild;Home Office;United States;Tampa;Florida;-119129,3322;South;FUR-FU-10004024;Furniture;Furnishings;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";258,079
6420;US-2018-100930;Apr;2018;07-Apr-18;2018/04/12;High;1;Standard Class;CS-12400;Christopher Schild;Home Office;United States;Tampa;Florida;-119157,3495;South;TEC-AC-10003839;Technology;Accessories;Logitech P710e Mobile Speakerphone;617,983
6421;CA-2018-160521;Nov;2018;12-Nov-18;2018/11/16;Low;1;Standard Class;DB-13127;David Bremer;Corporate;United States;Santa Clara;California;-119185,3667;West;OFF-PA-10014659;Office Supplies;Paper;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);10,63
6422;CA-2017-157749;Jun;2017;04-Jun-17;2017/06/09;Low;1;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;Chicago;Illinois;-119213,3839;Central;OFF-PA-10015529;Office Supplies;Paper;Xerox 1964;25,99
6423;CA-2017-157749;Jun;2017;04-Jun-17;2017/06/09;Medium;1;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;Chicago;Illinois;-119241,4011;Central;FUR-FU-10053426;Furniture;Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;419,75
6424;CA-2017-157749;Jun;2017;04-Jun-17;2017/06/09;Low;1;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;Chicago;Illinois;-119269,4184;Central;FUR-FU-10057201;Furniture;Furnishings;Staple-based wall hangings;11,695
6425;CA-2017-157749;Jun;2017;04-Jun-17;2017/06/09;Low;1;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;Chicago;Illinois;-119297,4356;Central;TEC-PH-10000018;Technology;Phones;PureGear Roll-On Screen Protector;31,991
6426;CA-2017-157749;Jun;2017;04-Jun-17;2017/06/09;Medium;1;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;Chicago;Illinois;-119325,4528;Central;FUR-TA-10002614;Furniture;Tables;KI Conference Tables;177,232
6427;CA-2017-157749;Jun;2017;04-Jun-17;2017/06/09;Low;1;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;Chicago;Illinois;-119353,4701;Central;FUR-FU-10002512;Furniture;Furnishings;Eldon 100 Class Desk Accessories;4,051
6428;CA-2017-157749;Jun;2017;04-Jun-17;2017/06/09;Low;1;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;Chicago;Illinois;-119381,4873;Central;OFF-AR-10004692;Office Supplies;Art;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;7,415
6429;CA-2015-131926;Jun;2015;01-Jun-15;2015/06/06;High;1;Second Class;DW-13480;Dianna Wilson;Home Office;United States;Lakeville;Minnesota;-119409,5045;Central;FUR-CH-10004070;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;2001,93
6430;CA-2015-131926;Jun;2015;01-Jun-15;2015/06/06;Medium;1;Second Class;DW-13480;Dianna Wilson;Home Office;United States;Lakeville;Minnesota;-119437,5218;Central;OFF-ST-10002283;Office Supplies;Storage;Safco Steel Mobile File Cart;166,79
6431;CA-2015-131926;Jun;2015;01-Jun-15;2015/06/06;Low;1;Second Class;DW-13480;Dianna Wilson;Home Office;United States;Lakeville;Minnesota;-119465,539;Central;OFF-PA-10004089;Office Supplies;Paper;Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book;47,95
6432;CA-2015-131926;Jun;2015;01-Jun-15;2015/06/06;High;1;Second Class;DW-13480;Dianna Wilson;Home Office;United States;Lakeville;Minnesota;-119493,5562;Central;OFF-AP-10002952;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;1503,32
6433;CA-2015-131926;Jun;2015;01-Jun-15;2015/06/06;Low;1;Second Class;DW-13480;Dianna Wilson;Home Office;United States;Lakeville;Minnesota;-119521,5734;Central;OFF-PA-10000068;Office Supplies;Paper;Xerox 212;25,99
6434;CA-2017-154739;Dec;2017;10-Dec-17;2017/12/15;Medium;1;Second Class;LH-17162;Logan Haushalter;Consumer;United States;San Francisco;California;-119549,5907;West;FUR-CH-10002972;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;321,575
6435;CA-2017-145625;Sep;2017;11-Sep-17;2017/09/17;Low;1;Standard Class;KC-16540;Kelly Collister;Consumer;United States;San Diego;California;-119577,6079;West;OFF-PA-10004576;Office Supplies;Paper;"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";7,68
6436;CA-2017-145625;Sep;2017;11-Sep-17;2017/09/17;High;1;Standard Class;KC-16540;Kelly Collister;Consumer;United States;San Diego;California;-119605,6251;West;TEC-AC-10003839;Technology;Accessories;Logitech P710e Mobile Speakerphone;3347,44
6437;CA-2017-146941;Dec;2017;10-Dec-17;2017/12/13;Low;1;First Class;DL-13315;Delfina Latchford;Consumer;United States;New York City;New York;-119633,6424;East;OFF-ST-10001235;Office Supplies;Storage;Fellowes Personal Hanging Folder Files, Navy;80,65
6438;CA-2017-146941;Dec;2017;10-Dec-17;2017/12/13;Medium;1;First Class;DL-13315;Delfina Latchford;Consumer;United States;New York City;New York;-119661,6596;East;OFF-EN-10003303;Office Supplies;Envelopes;Tyvek Side-Opening Peel & Seel Expanding Envelopes;361,99
6439;US-2016-159982;Nov;2016;28-Nov-16;2016/12/04;Low;1;Standard Class;DR-12880;Dan Reichenbach;Corporate;United States;Chicago;Illinois;-119689,6768;Central;FUR-FU-10002512;Furniture;Furnishings;Eldon 100 Class Desk Accessories;12,139
6440;US-2016-159982;Nov;2016;28-Nov-16;2016/12/04;Low;1;Standard Class;DR-12880;Dan Reichenbach;Corporate;United States;Chicago;Illinois;-119717,6941;Central;OFF-ST-9959808;Office Supplies;Storage;"Belkin 19"" Vented Equipment Shelf, Black";82,375
6441;US-2016-159982;Nov;2016;28-Nov-16;2016/12/04;Low;1;Standard Class;DR-12880;Dan Reichenbach;Corporate;United States;Chicago;Illinois;-119745,7113;Central;OFF-ST-9956594;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;53,99
6442;US-2016-159982;Nov;2016;28-Nov-16;2016/12/04;High;1;Standard Class;DR-12880;Dan Reichenbach;Corporate;United States;Chicago;Illinois;-119773,7285;Central;TEC-PH-10001587;Technology;Phones;Logitech Mobile Speakerphone P710e - speaker phone;647,911
6443;CA-2018-163139;Dec;2018;01-Dec-18;2018/12/03;Low;1;Second Class;CC-12670;Craig Carreira;Consumer;United States;New York City;New York;-119801,7458;East;TEC-AC-10000297;Technology;Accessories;Sabrent 4-Port USB 2.0 Hub;20,44
6444;CA-2018-163139;Dec;2018;01-Dec-18;2018/12/03;Medium;1;Second Class;CC-12670;Craig Carreira;Consumer;United States;New York City;New York;-119829,763;East;OFF-ST-10002797;Office Supplies;Storage;Safco Industrial Shelving;221,62
6445;CA-2018-163139;Dec;2018;01-Dec-18;2018/12/03;Low;1;Second Class;CC-12670;Craig Carreira;Consumer;United States;New York City;New York;-119857,7802;East;OFF-BI-10003467;Office Supplies;Binders;Acco 3-Hole Punch;17,59
6446;US-2018-155306;Jun;2018;08-Jun-18;2018/06/12;Low;1;Standard Class;Dl-13607;Dorris liebe;Corporate;United States;Pasadena;Texas;-119885,7974;Central;OFF-AP-10002210;Office Supplies;Appliances;Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac;1,631
6447;US-2015-106992;Sep;2015;19-Sep-15;2015/09/21;High;1;Second Class;SB-20290;Sean Braxton;Corporate;United States;Houston;Texas;-119913,8147;Central;TEC-MA-10036256;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;3059,989
6448;US-2015-106992;Sep;2015;19-Sep-15;2015/09/21;High;1;Second Class;SB-20290;Sean Braxton;Corporate;United States;Houston;Texas;-119941,8319;Central;TEC-MA-10038787;Technology;Machines;Xerox WorkCentre 6505DN Laser Multifunction Printer;2519,965
6449;CA-2017-125325;Jun;2017;06-Jun-17;2017/06/13;Medium;1;Standard Class;RC-19832;Roy Collins;Consumer;United States;Chicago;Illinois;-119969,8491;Central;TEC-PH-10001440;Technology;Phones;Cisco Small Business SPA 502G VoIP phone;328,231
6450;CA-2016-155047;Nov;2016;10-Nov-16;2016/11/15;Low;1;Standard Class;AH-10217;Alan Hwang;Consumer;United States;Brentwood;California;-119997,8664;West;TEC-AC-10004476;Technology;Accessories;Microsoft Sculpt Comfort Mouse;79,16
